hetnet	compound_id	disease_id	status
rephetio-v2.0_perm-4	DB01132	DOID:11054	0
rephetio-v2.0_perm-5	DB01132	DOID:1115	0
rephetio-v2.0_perm-1	DB01132	DOID:11476	0
rephetio-v2.0_perm-3	DB01132	DOID:11612	0
rephetio-v2.0_perm-4	DB01132	DOID:11612	0
rephetio-v2.0_perm-4	DB01132	DOID:1192	0
rephetio-v2.0_perm-5	DB01132	DOID:12930	0
rephetio-v2.0	DB01132	DOID:13189	0
rephetio-v2.0	DB01132	DOID:1319	0
rephetio-v2.0_perm-2	DB01132	DOID:1319	0
rephetio-v2.0_perm-4	DB01132	DOID:1319	0
rephetio-v2.0	DB01132	DOID:1324	0
rephetio-v2.0_perm-1	DB01132	DOID:1612	0
rephetio-v2.0_perm-2	DB01132	DOID:1612	0
rephetio-v2.0_perm-3	DB01132	DOID:1612	0
rephetio-v2.0_perm-5	DB01132	DOID:1612	0
rephetio-v2.0_perm-4	DB01132	DOID:1686	0
rephetio-v2.0_perm-3	DB01132	DOID:1826	0
rephetio-v2.0_perm-4	DB01132	DOID:1936	0
rephetio-v2.0_perm-2	DB01132	DOID:2174	0
rephetio-v2.0	DB01132	DOID:219	0
rephetio-v2.0_perm-3	DB01132	DOID:219	0
rephetio-v2.0_perm-4	DB01132	DOID:2531	1
rephetio-v2.0_perm-1	DB01132	DOID:3070	0
rephetio-v2.0_perm-5	DB01132	DOID:332	0
rephetio-v2.0_perm-3	DB01132	DOID:363	0
rephetio-v2.0_perm-4	DB01132	DOID:363	0
rephetio-v2.0_perm-1	DB01132	DOID:418	0
rephetio-v2.0_perm-1	DB01132	DOID:4362	0
rephetio-v2.0_perm-2	DB01132	DOID:4481	0
rephetio-v2.0_perm-1	DB01132	DOID:4989	0
rephetio-v2.0_perm-1	DB01132	DOID:7148	1
rephetio-v2.0_perm-2	DB01132	DOID:8778	1
rephetio-v2.0_perm-1	DB01132	DOID:8893	0
rephetio-v2.0_perm-3	DB01132	DOID:8893	1
rephetio-v2.0_perm-4	DB01132	DOID:8893	0
rephetio-v2.0_perm-4	DB01132	DOID:9008	0
rephetio-v2.0_perm-2	DB01132	DOID:9074	0
rephetio-v2.0_perm-2	DB01132	DOID:9206	0
rephetio-v2.0	DB01132	DOID:9352	1
rephetio-v2.0	DB01132	DOID:986	0
rephetio-v2.0_perm-5	DB01132	DOID:986	0
rephetio-v2.0_perm-4	DB01132	DOID:9970	0
rephetio-v2.0_perm-4	DB01133	DOID:0050741	0
rephetio-v2.0_perm-1	DB01133	DOID:10763	0
rephetio-v2.0_perm-2	DB01133	DOID:10763	1
rephetio-v2.0_perm-4	DB01133	DOID:10763	0
rephetio-v2.0	DB01133	DOID:11054	0
rephetio-v2.0_perm-1	DB01133	DOID:11054	0
rephetio-v2.0_perm-1	DB01133	DOID:1115	0
rephetio-v2.0_perm-3	DB01133	DOID:1115	0
rephetio-v2.0_perm-5	DB01133	DOID:1115	0
rephetio-v2.0	DB01133	DOID:11612	0
rephetio-v2.0_perm-1	DB01133	DOID:11612	0
rephetio-v2.0_perm-4	DB01133	DOID:11612	0
rephetio-v2.0_perm-2	DB01133	DOID:11714	0
rephetio-v2.0_perm-4	DB01133	DOID:12306	0
rephetio-v2.0_perm-2	DB01133	DOID:12361	0
rephetio-v2.0_perm-3	DB01133	DOID:12361	0
rephetio-v2.0_perm-5	DB01133	DOID:12361	0
rephetio-v2.0_perm-5	DB01133	DOID:12930	0
rephetio-v2.0	DB01133	DOID:13189	0
rephetio-v2.0_perm-4	DB01133	DOID:14221	0
rephetio-v2.0_perm-2	DB01133	DOID:1459	0
rephetio-v2.0_perm-4	DB01133	DOID:1612	0
rephetio-v2.0_perm-3	DB01133	DOID:1686	0
rephetio-v2.0_perm-3	DB01133	DOID:1793	0
rephetio-v2.0_perm-1	DB01133	DOID:1826	0
rephetio-v2.0_perm-3	DB01133	DOID:1909	0
rephetio-v2.0_perm-5	DB01133	DOID:1909	0
rephetio-v2.0	DB01133	DOID:2174	0
rephetio-v2.0_perm-3	DB01133	DOID:2174	0
rephetio-v2.0_perm-3	DB01133	DOID:219	0
rephetio-v2.0_perm-3	DB01133	DOID:2394	0
rephetio-v2.0	DB01133	DOID:2531	0
rephetio-v2.0_perm-5	DB01133	DOID:263	0
rephetio-v2.0_perm-3	DB01133	DOID:2841	1
rephetio-v2.0	DB01133	DOID:2994	0
rephetio-v2.0_perm-3	DB01133	DOID:2998	0
rephetio-v2.0_perm-3	DB01133	DOID:3070	0
rephetio-v2.0	DB01133	DOID:3393	0
rephetio-v2.0_perm-3	DB01133	DOID:3571	0
rephetio-v2.0	DB01133	DOID:363	0
rephetio-v2.0_perm-2	DB01133	DOID:4045	0
rephetio-v2.0_perm-5	DB01133	DOID:4045	0
rephetio-v2.0_perm-2	DB01133	DOID:4159	0
rephetio-v2.0_perm-4	DB01133	DOID:4159	0
rephetio-v2.0_perm-1	DB01133	DOID:418	1
rephetio-v2.0	DB01133	DOID:5408	1
rephetio-v2.0_perm-1	DB01133	DOID:5408	0
rephetio-v2.0_perm-5	DB01133	DOID:5408	0
rephetio-v2.0_perm-4	DB01133	DOID:635	1
rephetio-v2.0_perm-5	DB01133	DOID:635	1
rephetio-v2.0_perm-2	DB01133	DOID:7147	0
rephetio-v2.0_perm-1	DB01133	DOID:8778	0
rephetio-v2.0_perm-2	DB01133	DOID:8778	0
rephetio-v2.0_perm-4	DB01133	DOID:8778	0
rephetio-v2.0	DB01133	DOID:8893	0
rephetio-v2.0_perm-3	DB01133	DOID:9074	0
rephetio-v2.0_perm-5	DB01133	DOID:9744	0
rephetio-v2.0	DB01136	DOID:0050742	0
rephetio-v2.0	DB01136	DOID:10652	0
rephetio-v2.0	DB01136	DOID:10763	1
rephetio-v2.0_perm-5	DB01136	DOID:10763	0
rephetio-v2.0_perm-1	DB01136	DOID:11476	0
rephetio-v2.0_perm-1	DB01136	DOID:11612	0
rephetio-v2.0_perm-2	DB01136	DOID:1192	0
rephetio-v2.0_perm-3	DB01136	DOID:1192	0
rephetio-v2.0_perm-3	DB01136	DOID:12236	0
rephetio-v2.0_perm-2	DB01136	DOID:12306	0
rephetio-v2.0_perm-5	DB01136	DOID:12306	0
rephetio-v2.0_perm-3	DB01136	DOID:12361	0
rephetio-v2.0_perm-5	DB01136	DOID:12361	0
rephetio-v2.0_perm-3	DB01136	DOID:12365	0
rephetio-v2.0_perm-4	DB01136	DOID:12930	0
rephetio-v2.0_perm-1	DB01136	DOID:1312	0
rephetio-v2.0_perm-4	DB01136	DOID:1312	0
rephetio-v2.0	DB01136	DOID:13189	0
rephetio-v2.0_perm-1	DB01136	DOID:13189	0
rephetio-v2.0_perm-4	DB01136	DOID:13189	0
rephetio-v2.0_perm-4	DB01136	DOID:1324	0
rephetio-v2.0_perm-2	DB01136	DOID:13378	0
rephetio-v2.0_perm-3	DB01136	DOID:13378	0
rephetio-v2.0_perm-3	DB01136	DOID:14227	1
rephetio-v2.0_perm-4	DB01136	DOID:14227	0
rephetio-v2.0_perm-2	DB01136	DOID:1686	1
rephetio-v2.0_perm-2	DB01136	DOID:1781	0
rephetio-v2.0_perm-1	DB01136	DOID:1793	0
rephetio-v2.0_perm-1	DB01136	DOID:184	0
rephetio-v2.0_perm-2	DB01136	DOID:2174	0
rephetio-v2.0_perm-3	DB01136	DOID:2394	0
rephetio-v2.0_perm-5	DB01136	DOID:263	0
rephetio-v2.0_perm-1	DB01136	DOID:2841	1
rephetio-v2.0_perm-2	DB01136	DOID:3070	0
rephetio-v2.0_perm-3	DB01136	DOID:3070	0
rephetio-v2.0_perm-4	DB01136	DOID:3070	0
rephetio-v2.0_perm-5	DB01136	DOID:3083	1
rephetio-v2.0_perm-3	DB01136	DOID:3277	0
rephetio-v2.0_perm-5	DB01136	DOID:332	0
rephetio-v2.0	DB01136	DOID:3393	0
rephetio-v2.0_perm-2	DB01136	DOID:3393	0
rephetio-v2.0_perm-4	DB01136	DOID:3393	0
rephetio-v2.0	DB01136	DOID:363	0
rephetio-v2.0_perm-2	DB01136	DOID:363	0
rephetio-v2.0	DB01136	DOID:4159	0
rephetio-v2.0_perm-3	DB01136	DOID:418	0
rephetio-v2.0_perm-5	DB01136	DOID:418	0
rephetio-v2.0_perm-5	DB01136	DOID:4481	0
rephetio-v2.0	DB01136	DOID:4989	0
rephetio-v2.0_perm-3	DB01136	DOID:5041	0
rephetio-v2.0	DB01136	DOID:7148	0
rephetio-v2.0	DB01136	DOID:8577	0
rephetio-v2.0_perm-4	DB01136	DOID:8577	0
rephetio-v2.0_perm-3	DB01136	DOID:9008	0
rephetio-v2.0_perm-4	DB01136	DOID:9008	1
rephetio-v2.0	DB01136	DOID:9074	0
rephetio-v2.0_perm-3	DB01136	DOID:9074	0
rephetio-v2.0_perm-5	DB01136	DOID:9970	0
rephetio-v2.0	DB01144	DOID:0050741	0
rephetio-v2.0_perm-1	DB01144	DOID:0050741	0
rephetio-v2.0_perm-4	DB01144	DOID:0050741	0
rephetio-v2.0_perm-1	DB01144	DOID:0050742	0
rephetio-v2.0_perm-3	DB01144	DOID:0050742	0
rephetio-v2.0_perm-1	DB01144	DOID:10652	0
rephetio-v2.0_perm-4	DB01144	DOID:10763	1
rephetio-v2.0_perm-3	DB01144	DOID:11054	1
rephetio-v2.0_perm-1	DB01144	DOID:11612	0
rephetio-v2.0_perm-5	DB01144	DOID:1192	0
rephetio-v2.0_perm-1	DB01144	DOID:11934	0
rephetio-v2.0_perm-2	DB01144	DOID:11934	0
rephetio-v2.0_perm-3	DB01144	DOID:11934	0
rephetio-v2.0_perm-4	DB01144	DOID:11934	0
rephetio-v2.0	DB01144	DOID:12306	0
rephetio-v2.0_perm-1	DB01144	DOID:12365	1
rephetio-v2.0_perm-5	DB01144	DOID:1312	0
rephetio-v2.0_perm-1	DB01144	DOID:1459	0
rephetio-v2.0	DB01144	DOID:1686	1
rephetio-v2.0_perm-2	DB01144	DOID:1781	0
rephetio-v2.0_perm-2	DB01144	DOID:1793	0
rephetio-v2.0_perm-5	DB01144	DOID:1793	0
rephetio-v2.0_perm-2	DB01144	DOID:2174	0
rephetio-v2.0_perm-5	DB01144	DOID:219	1
rephetio-v2.0_perm-5	DB01144	DOID:2377	0
rephetio-v2.0_perm-1	DB01144	DOID:2394	0
rephetio-v2.0_perm-3	DB01144	DOID:2394	0
rephetio-v2.0_perm-1	DB01144	DOID:2531	0
rephetio-v2.0	DB01144	DOID:263	0
rephetio-v2.0_perm-3	DB01144	DOID:2841	0
rephetio-v2.0_perm-1	DB01144	DOID:2994	0
rephetio-v2.0_perm-4	DB01144	DOID:2998	0
rephetio-v2.0_perm-1	DB01144	DOID:3310	0
rephetio-v2.0_perm-2	DB01144	DOID:3310	0
rephetio-v2.0_perm-1	DB01144	DOID:332	0
rephetio-v2.0_perm-3	DB01144	DOID:3393	0
rephetio-v2.0_perm-1	DB01144	DOID:4045	0
rephetio-v2.0_perm-5	DB01144	DOID:4045	0
rephetio-v2.0_perm-3	DB01144	DOID:4159	0
rephetio-v2.0_perm-5	DB01144	DOID:4159	0
rephetio-v2.0_perm-4	DB01144	DOID:418	0
rephetio-v2.0	DB01144	DOID:4362	0
rephetio-v2.0_perm-4	DB01144	DOID:4362	0
rephetio-v2.0_perm-3	DB01144	DOID:4481	0
rephetio-v2.0_perm-4	DB01144	DOID:4481	0
rephetio-v2.0_perm-2	DB01144	DOID:5041	0
rephetio-v2.0	DB01144	DOID:5408	0
rephetio-v2.0_perm-1	DB01144	DOID:635	0
rephetio-v2.0	DB01144	DOID:8577	0
rephetio-v2.0_perm-5	DB01144	DOID:8893	0
rephetio-v2.0_perm-2	DB01144	DOID:9074	1
rephetio-v2.0_perm-5	DB01144	DOID:9352	0
rephetio-v2.0_perm-5	DB01156	DOID:0050741	0
rephetio-v2.0_perm-1	DB01156	DOID:0060073	0
rephetio-v2.0_perm-4	DB01156	DOID:0060073	0
rephetio-v2.0_perm-1	DB01156	DOID:10534	0
rephetio-v2.0_perm-2	DB01156	DOID:10763	0
rephetio-v2.0_perm-1	DB01156	DOID:11612	0
rephetio-v2.0_perm-4	DB01156	DOID:11612	0
rephetio-v2.0_perm-5	DB01156	DOID:11612	0
rephetio-v2.0_perm-4	DB01156	DOID:11934	0
rephetio-v2.0_perm-4	DB01156	DOID:12236	0
rephetio-v2.0	DB01156	DOID:12361	0
rephetio-v2.0_perm-3	DB01156	DOID:12930	0
rephetio-v2.0_perm-2	DB01156	DOID:1312	0
rephetio-v2.0_perm-4	DB01156	DOID:1319	0
rephetio-v2.0_perm-4	DB01156	DOID:13378	0
rephetio-v2.0	DB01156	DOID:1459	0
rephetio-v2.0_perm-1	DB01156	DOID:1459	0
rephetio-v2.0_perm-3	DB01156	DOID:1459	0
rephetio-v2.0_perm-5	DB01156	DOID:1459	0
rephetio-v2.0_perm-1	DB01156	DOID:1612	0
rephetio-v2.0_perm-4	DB01156	DOID:1612	1
rephetio-v2.0_perm-5	DB01156	DOID:1793	0
rephetio-v2.0_perm-3	DB01156	DOID:2174	0
rephetio-v2.0_perm-2	DB01156	DOID:2531	0
rephetio-v2.0_perm-3	DB01156	DOID:2531	0
rephetio-v2.0_perm-4	DB01156	DOID:2531	0
rephetio-v2.0_perm-3	DB01156	DOID:263	0
rephetio-v2.0_perm-1	DB01156	DOID:3083	0
rephetio-v2.0_perm-3	DB01156	DOID:3083	0
rephetio-v2.0_perm-1	DB01156	DOID:332	0
rephetio-v2.0_perm-2	DB01156	DOID:3393	1
rephetio-v2.0_perm-3	DB01156	DOID:3393	1
rephetio-v2.0	DB01156	DOID:3571	0
rephetio-v2.0_perm-5	DB01156	DOID:3571	0
rephetio-v2.0	DB01156	DOID:363	0
rephetio-v2.0_perm-4	DB01156	DOID:363	0
rephetio-v2.0	DB01156	DOID:418	0
rephetio-v2.0_perm-2	DB01156	DOID:4362	0
rephetio-v2.0_perm-3	DB01156	DOID:4362	0
rephetio-v2.0_perm-1	DB01156	DOID:4481	1
rephetio-v2.0_perm-2	DB01156	DOID:585	0
rephetio-v2.0_perm-3	DB01156	DOID:635	0
rephetio-v2.0_perm-5	DB01156	DOID:7147	1
rephetio-v2.0_perm-1	DB01156	DOID:8577	0
rephetio-v2.0	DB01156	DOID:9206	0
rephetio-v2.0_perm-2	DB01156	DOID:9744	0
rephetio-v2.0	DB01156	DOID:9970	1
rephetio-v2.0	DB01162	DOID:0050741	0
rephetio-v2.0_perm-5	DB01162	DOID:0050741	0
rephetio-v2.0_perm-1	DB01162	DOID:0060073	0
rephetio-v2.0_perm-5	DB01162	DOID:0060073	0
rephetio-v2.0_perm-5	DB01162	DOID:10283	0
rephetio-v2.0	DB01162	DOID:10534	0
rephetio-v2.0_perm-2	DB01162	DOID:10534	0
rephetio-v2.0	DB01162	DOID:10763	1
rephetio-v2.0_perm-1	DB01162	DOID:10763	0
rephetio-v2.0_perm-4	DB01162	DOID:1115	0
rephetio-v2.0_perm-5	DB01162	DOID:11476	0
rephetio-v2.0_perm-4	DB01162	DOID:11612	0
rephetio-v2.0	DB01162	DOID:11714	0
rephetio-v2.0_perm-1	DB01162	DOID:11714	0
rephetio-v2.0_perm-4	DB01162	DOID:11714	1
rephetio-v2.0_perm-1	DB01162	DOID:1192	0
rephetio-v2.0_perm-4	DB01162	DOID:1192	0
rephetio-v2.0_perm-5	DB01162	DOID:11934	0
rephetio-v2.0_perm-4	DB01162	DOID:12236	0
rephetio-v2.0_perm-5	DB01162	DOID:12365	0
rephetio-v2.0_perm-2	DB01162	DOID:1319	0
rephetio-v2.0_perm-3	DB01162	DOID:1319	0
rephetio-v2.0_perm-1	DB01162	DOID:1324	1
rephetio-v2.0_perm-1	DB01162	DOID:13378	0
rephetio-v2.0_perm-2	DB01162	DOID:14221	0
rephetio-v2.0_perm-4	DB01162	DOID:1781	0
rephetio-v2.0_perm-2	DB01162	DOID:184	0
rephetio-v2.0_perm-5	DB01162	DOID:184	0
rephetio-v2.0_perm-3	DB01162	DOID:1909	0
rephetio-v2.0_perm-4	DB01162	DOID:1936	0
rephetio-v2.0	DB01162	DOID:2174	0
rephetio-v2.0_perm-3	DB01162	DOID:219	0
rephetio-v2.0_perm-4	DB01162	DOID:219	0
rephetio-v2.0_perm-2	DB01162	DOID:2394	0
rephetio-v2.0_perm-3	DB01162	DOID:2994	0
rephetio-v2.0_perm-3	DB01162	DOID:3083	0
rephetio-v2.0_perm-5	DB01162	DOID:3083	0
rephetio-v2.0_perm-5	DB01162	DOID:332	0
rephetio-v2.0_perm-3	DB01162	DOID:363	0
rephetio-v2.0_perm-1	DB01162	DOID:4045	0
rephetio-v2.0_perm-3	DB01162	DOID:4045	0
rephetio-v2.0_perm-2	DB01162	DOID:4159	1
rephetio-v2.0_perm-2	DB01162	DOID:4481	0
rephetio-v2.0	DB01162	DOID:5041	0
rephetio-v2.0_perm-5	DB01162	DOID:7148	1
rephetio-v2.0_perm-3	DB01162	DOID:8778	1
rephetio-v2.0_perm-2	DB01162	DOID:9074	0
rephetio-v2.0_perm-3	DB01162	DOID:9352	0
rephetio-v2.0_perm-5	DB01162	DOID:9352	0
rephetio-v2.0_perm-1	DB01162	DOID:986	0
rephetio-v2.0_perm-3	DB01162	DOID:986	0
rephetio-v2.0_perm-5	DB01162	DOID:986	0
rephetio-v2.0_perm-2	DB01168	DOID:1024	0
rephetio-v2.0_perm-5	DB01168	DOID:1024	0
rephetio-v2.0_perm-4	DB01168	DOID:10283	0
rephetio-v2.0_perm-1	DB01168	DOID:11054	0
rephetio-v2.0_perm-2	DB01168	DOID:11054	0
rephetio-v2.0_perm-3	DB01168	DOID:1115	0
rephetio-v2.0_perm-1	DB01168	DOID:11476	0
rephetio-v2.0_perm-2	DB01168	DOID:11714	0
rephetio-v2.0_perm-3	DB01168	DOID:11714	0
rephetio-v2.0_perm-5	DB01168	DOID:12236	0
rephetio-v2.0_perm-1	DB01168	DOID:12306	0
rephetio-v2.0_perm-1	DB01168	DOID:12365	1
rephetio-v2.0_perm-2	DB01168	DOID:12365	1
rephetio-v2.0_perm-1	DB01168	DOID:1312	0
rephetio-v2.0	DB01168	DOID:1319	1
rephetio-v2.0_perm-1	DB01168	DOID:14221	1
rephetio-v2.0_perm-1	DB01168	DOID:1459	0
rephetio-v2.0	DB01168	DOID:1612	0
rephetio-v2.0_perm-1	DB01168	DOID:1612	0
rephetio-v2.0_perm-5	DB01168	DOID:1612	0
rephetio-v2.0	DB01168	DOID:1686	0
rephetio-v2.0_perm-4	DB01168	DOID:1686	1
rephetio-v2.0_perm-5	DB01168	DOID:1686	1
rephetio-v2.0_perm-1	DB01168	DOID:1826	0
rephetio-v2.0_perm-3	DB01168	DOID:1826	0
rephetio-v2.0_perm-2	DB01168	DOID:184	0
rephetio-v2.0_perm-3	DB01168	DOID:184	0
rephetio-v2.0_perm-4	DB01168	DOID:184	0
rephetio-v2.0_perm-4	DB01168	DOID:2174	0
rephetio-v2.0_perm-5	DB01168	DOID:2174	0
rephetio-v2.0_perm-4	DB01168	DOID:219	0
rephetio-v2.0_perm-5	DB01168	DOID:219	0
rephetio-v2.0_perm-1	DB01168	DOID:2377	0
rephetio-v2.0	DB01168	DOID:2531	1
rephetio-v2.0_perm-4	DB01168	DOID:2531	1
rephetio-v2.0_perm-2	DB01168	DOID:2841	1
rephetio-v2.0_perm-3	DB01168	DOID:2841	1
rephetio-v2.0_perm-2	DB01168	DOID:2994	0
rephetio-v2.0_perm-5	DB01168	DOID:2994	0
rephetio-v2.0_perm-3	DB01168	DOID:3277	0
rephetio-v2.0_perm-5	DB01168	DOID:3310	0
rephetio-v2.0_perm-5	DB01168	DOID:3393	1
rephetio-v2.0_perm-1	DB01168	DOID:4159	0
rephetio-v2.0	DB01168	DOID:4362	0
rephetio-v2.0_perm-2	DB01168	DOID:4989	0
rephetio-v2.0_perm-4	DB01168	DOID:5041	0
rephetio-v2.0_perm-5	DB01168	DOID:585	0
rephetio-v2.0_perm-5	DB01168	DOID:635	0
rephetio-v2.0_perm-4	DB01168	DOID:7148	0
rephetio-v2.0_perm-3	DB01168	DOID:8577	0
rephetio-v2.0_perm-4	DB01168	DOID:8577	0
rephetio-v2.0_perm-3	DB01168	DOID:9074	0
rephetio-v2.0_perm-3	DB01168	DOID:9206	0
rephetio-v2.0_perm-2	DB01168	DOID:9352	0
rephetio-v2.0_perm-3	DB01168	DOID:9352	1
rephetio-v2.0_perm-4	DB01168	DOID:9352	0
rephetio-v2.0_perm-2	DB01168	DOID:9744	0
rephetio-v2.0_perm-5	DB01168	DOID:9744	0
rephetio-v2.0_perm-3	DB01168	DOID:986	0
rephetio-v2.0	DB01170	DOID:0050741	0
rephetio-v2.0_perm-3	DB01170	DOID:0060073	0
rephetio-v2.0_perm-1	DB01170	DOID:10283	0
rephetio-v2.0_perm-4	DB01170	DOID:10283	0
rephetio-v2.0_perm-3	DB01170	DOID:10652	0
rephetio-v2.0	DB01170	DOID:10763	1
rephetio-v2.0_perm-1	DB01170	DOID:11054	0
rephetio-v2.0_perm-4	DB01170	DOID:11054	0
rephetio-v2.0_perm-4	DB01170	DOID:1115	0
rephetio-v2.0_perm-3	DB01170	DOID:11714	0
rephetio-v2.0_perm-1	DB01170	DOID:12365	0
rephetio-v2.0_perm-2	DB01170	DOID:12930	0
rephetio-v2.0_perm-3	DB01170	DOID:12930	0
rephetio-v2.0	DB01170	DOID:1319	0
rephetio-v2.0_perm-3	DB01170	DOID:1319	1
rephetio-v2.0_perm-1	DB01170	DOID:1459	0
rephetio-v2.0_perm-2	DB01170	DOID:1459	1
rephetio-v2.0_perm-3	DB01170	DOID:1459	0
rephetio-v2.0_perm-5	DB01170	DOID:1459	0
rephetio-v2.0_perm-2	DB01170	DOID:1612	0
rephetio-v2.0_perm-2	DB01170	DOID:1686	0
rephetio-v2.0_perm-3	DB01170	DOID:184	0
rephetio-v2.0_perm-3	DB01170	DOID:1936	0
rephetio-v2.0_perm-1	DB01170	DOID:2043	0
rephetio-v2.0_perm-4	DB01170	DOID:2174	0
rephetio-v2.0_perm-4	DB01170	DOID:2377	0
rephetio-v2.0_perm-2	DB01170	DOID:2394	0
rephetio-v2.0_perm-1	DB01170	DOID:2531	1
rephetio-v2.0	DB01170	DOID:263	0
rephetio-v2.0_perm-3	DB01170	DOID:263	0
rephetio-v2.0_perm-5	DB01170	DOID:263	0
rephetio-v2.0_perm-5	DB01170	DOID:3070	0
rephetio-v2.0_perm-1	DB01170	DOID:3310	0
rephetio-v2.0_perm-2	DB01170	DOID:332	0
rephetio-v2.0	DB01170	DOID:3393	0
rephetio-v2.0_perm-4	DB01170	DOID:3393	0
rephetio-v2.0	DB01170	DOID:4045	0
rephetio-v2.0_perm-4	DB01170	DOID:4159	0
rephetio-v2.0_perm-5	DB01170	DOID:4159	0
rephetio-v2.0_perm-1	DB01170	DOID:4362	0
rephetio-v2.0_perm-2	DB01170	DOID:4362	0
rephetio-v2.0_perm-5	DB01170	DOID:4362	0
rephetio-v2.0_perm-5	DB01170	DOID:5041	0
rephetio-v2.0_perm-5	DB01170	DOID:5408	0
rephetio-v2.0_perm-1	DB01170	DOID:585	0
rephetio-v2.0_perm-4	DB01170	DOID:6364	0
rephetio-v2.0_perm-4	DB01170	DOID:7147	0
rephetio-v2.0_perm-3	DB01170	DOID:7148	0
rephetio-v2.0_perm-2	DB01170	DOID:9206	0
rephetio-v2.0_perm-2	DB01170	DOID:986	0
rephetio-v2.0	DB01170	DOID:9970	0
rephetio-v2.0_perm-3	DB01170	DOID:9970	0
rephetio-v2.0_perm-4	DB01170	DOID:9970	1
rephetio-v2.0_perm-5	DB01170	DOID:9970	1
rephetio-v2.0_perm-4	DB01174	DOID:0060073	0
rephetio-v2.0_perm-1	DB01174	DOID:10763	0
rephetio-v2.0_perm-3	DB01174	DOID:10763	0
rephetio-v2.0_perm-4	DB01174	DOID:10763	0
rephetio-v2.0_perm-5	DB01174	DOID:11054	1
rephetio-v2.0_perm-3	DB01174	DOID:1115	0
rephetio-v2.0_perm-5	DB01174	DOID:12306	0
rephetio-v2.0_perm-3	DB01174	DOID:12361	0
rephetio-v2.0_perm-3	DB01174	DOID:12930	0
rephetio-v2.0_perm-3	DB01174	DOID:1319	0
rephetio-v2.0_perm-5	DB01174	DOID:1319	0
rephetio-v2.0_perm-4	DB01174	DOID:13378	0
rephetio-v2.0_perm-4	DB01174	DOID:14221	0
rephetio-v2.0_perm-5	DB01174	DOID:14221	0
rephetio-v2.0_perm-1	DB01174	DOID:1686	0
rephetio-v2.0_perm-3	DB01174	DOID:1686	0
rephetio-v2.0_perm-5	DB01174	DOID:1793	0
rephetio-v2.0	DB01174	DOID:1826	1
rephetio-v2.0_perm-2	DB01174	DOID:2043	0
rephetio-v2.0	DB01174	DOID:2174	0
rephetio-v2.0_perm-2	DB01174	DOID:219	0
rephetio-v2.0_perm-3	DB01174	DOID:219	0
rephetio-v2.0_perm-5	DB01174	DOID:219	0
rephetio-v2.0_perm-4	DB01174	DOID:2377	0
rephetio-v2.0_perm-2	DB01174	DOID:2394	0
rephetio-v2.0_perm-2	DB01174	DOID:2841	0
rephetio-v2.0	DB01174	DOID:3277	0
rephetio-v2.0_perm-3	DB01174	DOID:3310	1
rephetio-v2.0	DB01174	DOID:3393	0
rephetio-v2.0_perm-1	DB01174	DOID:3393	1
rephetio-v2.0_perm-4	DB01174	DOID:3393	0
rephetio-v2.0_perm-1	DB01174	DOID:3571	0
rephetio-v2.0_perm-4	DB01174	DOID:3571	0
rephetio-v2.0_perm-5	DB01174	DOID:4159	0
rephetio-v2.0_perm-3	DB01174	DOID:5408	0
rephetio-v2.0_perm-4	DB01174	DOID:5408	0
rephetio-v2.0_perm-1	DB01174	DOID:635	0
rephetio-v2.0	DB01174	DOID:6364	0
rephetio-v2.0	DB01174	DOID:8778	0
rephetio-v2.0_perm-5	DB01174	DOID:8778	0
rephetio-v2.0	DB01174	DOID:9074	0
rephetio-v2.0_perm-2	DB01174	DOID:9074	1
rephetio-v2.0_perm-5	DB01174	DOID:9074	0
rephetio-v2.0_perm-1	DB01174	DOID:9352	0
rephetio-v2.0_perm-4	DB01174	DOID:9352	1
rephetio-v2.0	DB01174	DOID:9970	0
rephetio-v2.0_perm-3	DB01177	DOID:0050741	0
rephetio-v2.0_perm-2	DB01177	DOID:0050742	0
rephetio-v2.0_perm-3	DB01177	DOID:0050742	0
rephetio-v2.0_perm-5	DB01177	DOID:0060073	0
rephetio-v2.0_perm-5	DB01177	DOID:10283	1
rephetio-v2.0_perm-5	DB01177	DOID:10534	0
rephetio-v2.0_perm-2	DB01177	DOID:10763	0
rephetio-v2.0_perm-4	DB01177	DOID:10763	1
rephetio-v2.0_perm-5	DB01177	DOID:10763	0
rephetio-v2.0_perm-1	DB01177	DOID:11476	0
rephetio-v2.0_perm-3	DB01177	DOID:11476	0
rephetio-v2.0_perm-2	DB01177	DOID:1192	0
rephetio-v2.0_perm-3	DB01177	DOID:1192	0
rephetio-v2.0	DB01177	DOID:12930	0
rephetio-v2.0_perm-3	DB01177	DOID:12930	0
rephetio-v2.0_perm-5	DB01177	DOID:13189	0
rephetio-v2.0	DB01177	DOID:1319	0
rephetio-v2.0_perm-5	DB01177	DOID:1324	0
rephetio-v2.0_perm-1	DB01177	DOID:13378	0
rephetio-v2.0_perm-3	DB01177	DOID:14227	0
rephetio-v2.0	DB01177	DOID:1612	1
rephetio-v2.0_perm-1	DB01177	DOID:1612	0
rephetio-v2.0_perm-3	DB01177	DOID:1612	1
rephetio-v2.0_perm-5	DB01177	DOID:1612	1
rephetio-v2.0_perm-1	DB01177	DOID:1686	0
rephetio-v2.0_perm-4	DB01177	DOID:1826	1
rephetio-v2.0_perm-4	DB01177	DOID:1936	0
